contigName	contigLen	totalAvgDepth	err65.sort.bam	err65.sort.bam-var
826_NC_015568.1	12321	0	0	0
NC_011044.1	660	0	0	0
827_NC_015568.1	13080	0	0	0
828_NC_015568.1	13080	0	0	0
829_NC_015568.1	13080	0	0	0
830_NC_015568.1	13080	0	0	0
831_NC_015568.1	13080	0	0	0
832_NC_015568.1	3844	0	0	0
NC_011045.1	9120	0	0	0
833_NC_015568.1	13080	0	0	0
834_NC_015568.1	13080	0	0	0
835_NC_015568.1	3561	0	0	0
NC_011046.1	9420	0	0	0
836_NC_015568.1	13080	0	0	0
837_NC_015568.1	6805	0	0	0
NC_011048.1	6180	0	0	0
838_NC_015568.1	13080	0	0	0
839_NC_015568.1	22	0	0	0
NC_011022.1	12960	0	0	0
840_NC_015568.1	13080	0	0	0
841_NC_015568.1	13080	0	0	0
842_NC_015568.1	12501	0	0	0
NC_011023.1	480	0	0	0
843_NC_015568.1	13080	0	0	0
844_NC_015568.1	13080	0	0	0
845_NC_015568.1	13080	0	0	0
846_NC_015568.1	13080	0	0	0
847_NC_015568.1	92	0	0	0
NC_010945.1	12900	0	0	0
848_NC_015568.1	13080	0	0	0
849_NC_015568.1	13080	0	0	0
850_NC_015568.1	76	0	0	0
NC_010821.1	12900	0	0	0
851_NC_015568.1	13080	0	0	0
852_NC_015568.1	13080	0	0	0
853_NC_015568.1	13080	0	0	0
854_NC_015568.1	13080	0	0	0
855_NC_015568.1	13080	0	0	0
856_NC_015568.1	13080	0	0	0
857_NC_015568.1	13080	0	0	0
858_NC_015568.1	13080	0	0	0
859_NC_015568.1	13080	0	0	0
860_NC_015568.1	13080	0	0	0
861_NC_015568.1	13080	0	0	0
862_NC_015568.1	13080	0	0	0
863_NC_015568.1	13080	0	0	0
864_NC_015568.1	13080	0	0	0
865_NC_015568.1	13080	0	0	0
866_NC_015568.1	13080	0	0	0
867_NC_015568.1	13080	0	0	0
868_NC_015568.1	13080	0	0	0
869_NC_015568.1	13080	0	0	0
870_NC_015568.1	13080	0	0	0
871_NC_015568.1	13080	0	0	0
872_NC_015568.1	13080	0	0	0
873_NC_015568.1	13080	0	0	0
874_NC_015568.1	2934	0	0	0
NC_010807.1	10080	0	0	0
875_NC_015568.1	13080	0	0	0
876_NC_015568.1	13080	0	0	0
877_NC_015568.1	2575	0	0	0
NC_010811.2	10440	0	0	0
878_NC_015568.1	13080	0	0	0
879_NC_015568.1	13080	0	0	0
880_NC_015568.1	13080	0	0	0
881_NC_015568.1	13080	0	0	0
882_NC_015568.1	13080	0	0	0
883_NC_015568.1	13080	0	0	0
884_NC_015568.1	13080	0	0	0
885_NC_015568.1	13080	0	0	0
886_NC_015568.1	13080	0	0	0
887_NC_015568.1	13080	0	0	0
888_NC_015568.1	13080	0	0	0
889_NC_015568.1	13080	0	0	0
890_NC_015568.1	13080	0	0	0
891_NC_015568.1	13080	0	0	0
892_NC_015568.1	13080	0	0	0
893_NC_015568.1	13080	0	0	0
894_NC_015568.1	11535	0	0	0
NC_010576.1	1440	0	0	0
895_NC_015568.1	13080	0	0	0
896_NC_015568.1	13080	0	0	0
897_NC_015568.1	13080	0	0	0
898_NC_015568.1	13080	0	0	0
899_NC_015568.1	1837	0	0	0
NC_010583.1	11160	0	0	0
900_NC_015568.1	13080	0	0	0
901_NC_015568.1	13080	0	0	0
902_NC_015568.1	13080	0	0	0
903_NC_015568.1	13080	0	0	0
904_NC_015568.1	13080	0	0	0
905_NC_015568.1	13080	0	0	0
906_NC_015568.1	13080	0	0	0
907_NC_015568.1	8662	0	0	0
NC_010237.1	4320	0	0	0
908_NC_015568.1	13080	0	0	0
909_NC_015568.1	13080	0	0	0
910_NC_015568.1	13080	0	0	0
911_NC_015568.1	13080	0	0	0
912_NC_015568.1	6755	0	0	0
NC_010495.1	6240	0	0	0
913_NC_015568.1	13080	0	0	0
914_NC_015568.1	13080	0	0	0
915_NC_015568.1	12651	0	0	0
NC_010363.1	360	0	0	0
916_NC_015568.1	13080	0	0	0
917_NC_015568.1	5322	0	0	0
NC_010355.1	7680	0	0	0
918_NC_015568.1	13080	0	0	0
919_NC_015568.1	13080	0	0	0
920_NC_015568.1	13080	0	0	0
921_NC_015568.1	13080	0	0	0
922_NC_015568.1	2337	0	0	0
NC_010353.1	10680	0	0	0
923_NC_015568.1	13080	0	0	0
924_NC_015568.1	11783	0	0	0
NC_010342.1	1200	0	0	0
925_NC_015568.1	13080	0	0	0
926_NC_015568.1	13080	0	0	0
927_NC_015568.1	11885	0	0	0
NC_010324.1	1080	0	0	0
928_NC_015568.1	13080	0	0	0
929_NC_015568.1	13080	0	0	0
930_NC_015568.1	13080	0	0	0
931_NC_015568.1	13080	0	0	0
932_NC_015568.1	13080	0	0	0
933_NC_015568.1	11074	0	0	0
NC_010325.1	1920	0	0	0
934_NC_015568.1	13080	0	0	0
935_NC_015568.1	13080	0	0	0
936_NC_015568.1	13080	0	0	0
937_NC_015568.1	4465	0	0	0
NC_010326.1	8520	0	0	0
938_NC_015568.1	13080	0	0	0
939_NC_015568.1	13080	0	0	0
940_NC_015568.1	8868	0	0	0
NC_010179.2	4140	0	0	0
941_NC_015568.1	13080	0	0	0
942_NC_015568.1	13080	0	0	0
943_NC_015568.1	10581	0	0	0
NC_010116.1	2400	0	0	0
944_NC_015568.1	13080	0	0	0
945_NC_015568.1	13080	0	0	0
946_NC_015568.1	13080	0	0	0
947_NC_015568.1	13080	0	0	0
948_NC_015568.1	3943	0	0	0
NC_010105.1	9060	0	0	0
949_NC_015568.1	13080	0	0	0
950_NC_015568.1	13080	0	0	0
951_NC_015568.1	13080	0	0	0
952_NC_015568.1	13080	0	0	0
953_NC_015568.1	13080	0	0	0
954_NC_015568.1	13080	0	0	0
955_NC_015568.1	13080	0	0	0
956_NC_015568.1	13080	0	0	0
957_NC_015568.1	13080	0	0	0
958_NC_015568.1	13080	0	0	0
959_NC_015568.1	13080	0	0	0
960_NC_015568.1	13080	0	0	0
961_NC_015568.1	4503	0	0	0
NC_010106.1	8460	0	0	0
962_NC_015568.1	13080	0	0	0
963_NC_015568.1	13080	0	0	0
964_NC_015568.1	13080	0	0	0
965_NC_015568.1	5275	0	0	0
NC_009990.1	7740	0	0	0
966_NC_015568.1	13080	0	0	0
967_NC_015568.1	13080	0	0	0
968_NC_015568.1	3413	0	0	0
NC_009993.2	9600	0	0	0
969_NC_015568.1	13080	0	0	0
970_NC_015568.1	13080	0	0	0
971_NC_015568.1	13080	0	0	0
972_NC_015568.1	4906	0	0	0
NC_009935.1	8100	0	0	0
973_NC_015568.1	13080	0	0	0
974_NC_015568.1	13080	0	0	0
975_NC_015568.1	8940	0	0	0
NC_009936.1	4080	0	0	0
976_NC_015568.1	13080	0	0	0
977_NC_015568.1	13080	0	0	0
978_NC_015568.1	11353	0	0	0
NC_009904.1	1620	0	0	0
979_NC_015568.1	13080	0	0	0
980_NC_015568.1	13080	0	0	0
981_NC_015568.1	13080	0	0	0
982_NC_015568.1	13080	0	0	0
983_NC_015568.1	13080	0	0	0
984_NC_015568.1	13080	0	0	0
985_NC_015568.1	13080	0	0	0
986_NC_015568.1	13080	0	0	0
987_NC_015568.1	13080	0	0	0
988_NC_015568.1	13080	0	0	0
989_NC_015568.1	9652	0	0	0
NC_009818.1	3360	0	0	0
990_NC_015568.1	13080	0	0	0
991_NC_015568.1	13080	0	0	0
992_NC_015568.1	6889	0	0	0
NC_009878.1	6120	0	0	0
993_NC_015568.1	13080	0	0	0
994_NC_015568.1	13080	0	0	0
995_NC_015568.1	13080	0	0	0
996_NC_015568.1	6890	0	0	0
NC_009875.1	6120	0	0	0
997_NC_015568.1	11818	0	0	0
NC_009810.1	1200	0	0	0
998_NC_015568.1	13080	0	0	0
999_NC_015568.1	13080	0	0	0
1000_NC_015568.1	11507	0	0	0
NC_009811.2	1500	0	0	0
1001_NC_015568.1	13080	0	0	0
1002_NC_015568.1	13080	0	0	0
1003_NC_015568.1	13080	0	0	0
1004_NC_015568.1	13080	0	0	0
1005_NC_015568.1	13080	0	0	0
1006_NC_015568.1	13080	0	0	0
1007_NC_015568.1	13080	0	0	0
1008_NC_015568.1	13080	0	0	0
1009_NC_015568.1	13080	0	0	0
1010_NC_015568.1	13080	0	0	0
1011_NC_015568.1	5319	0	0	0
NC_009812.1	7680	0	0	0
1012_NC_015568.1	13080	0	0	0
1013_NC_015568.1	13080	0	0	0
1014_NC_015568.1	8813	0	0	0
NC_009813.1	4200	0	0	0
1015_NC_015568.1	13080	0	0	0
1016_NC_015568.1	13080	0	0	0
1017_NC_015568.1	13080	0	0	0
1018_NC_015568.1	4732	0	0	0
NC_009814.1	8280	0	0	0
1019_NC_015568.1	13080	0	0	0
1020_NC_015568.1	13080	0	0	0
1021_NC_015568.1	1382	0	0	0
NC_009815.1	11580	0	0	0
1022_NC_015568.1	13080	0	0	0
1023_NC_015568.1	13080	0	0	0
1024_NC_015568.1	384	0	0	0
NC_009816.1	12600	0	0	0
1025_NC_015568.1	13080	0	0	0
1026_NC_015568.1	13080	0	0	0
1027_NC_015568.1	13080	0	0	0
1028_NC_015568.1	13080	0	0	0
1029_NC_015568.1	5659	0	0	0
NC_009817.1	7320	0	0	0
1030_NC_015568.1	13080	0	0	0
1031_NC_015568.1	13080	0	0	0
1032_NC_015568.1	13080	0	0	0
1033_NC_015568.1	13080	0	0	0
1034_NC_015568.1	13080	0	0	0
1035_NC_015568.1	6512	0	0	0
NC_009819.1	6480	0	0	0
1036_NC_015568.1	13080	0	0	0
1037_NC_015568.1	13080	0	0	0
1038_NC_015568.1	7899	0	0	0
NC_009820.1	5100	0	0	0
1039_NC_015568.1	13080	0	0	0
1040_NC_015568.1	13080	0	0	0
1041_NC_015568.1	13080	0	0	0
1042_NC_015568.1	13080	0	0	0
1043_NC_015568.1	1272	0	0	0
NC_009821.1	11700	0	0	0
1044_NC_015568.1	13080	0	0	0
1045_NC_015568.1	13080	0	0	0
1046_NC_015568.1	13080	0	0	0
1047_NC_015568.1	13080	0	0	0
1048_NC_015568.1	13080	0	0	0
1049_NC_015568.1	13080	0	0	0
1050_NC_015568.1	13080	0	0	0
1051_NC_015568.1	13080	0	0	0
1052_NC_015568.1	13080	0	0	0
1053_NC_015568.1	13080	0	0	0
1054_NC_015568.1	13080	0	0	0
1055_NC_015568.1	8690	0	0	0
NC_009803.1	4320	0	0	0
1056_NC_015568.1	13080	0	0	0
1057_NC_015568.1	13080	0	0	0
1058_NC_015568.1	13080	0	0	0
1059_NC_015568.1	13080	0	0	0
1060_NC_015568.1	13080	0	0	0
1061_NC_015568.1	13080	0	0	0
1062_NC_015568.1	1401	0	0	0
NC_009804.1	11580	0	0	0
1063_NC_015568.1	13080	0	0	0
1064_NC_015568.1	13080	0	0	0
1065_NC_015568.1	13080	0	0	0
1066_NC_015568.1	13080	0	0	0
1067_NC_015568.1	13080	0	0	0
1068_NC_015568.1	6339	0	0	0
NC_009760.1	6660	0	0	0
1069_NC_015568.1	13080	0	0	0
1070_NC_015568.1	13080	0	0	0
1071_NC_015568.1	13080	0	0	0
1072_NC_015568.1	13080	0	0	0
1073_NC_015568.1	13080	0	0	0
1074_NC_015568.1	13080	0	0	0
1075_NC_015568.1	13080	0	0	0
1076_NC_015568.1	13080	0	0	0
1077_NC_015568.1	13080	0	0	0
1078_NC_015568.1	13080	0	0	0
1079_NC_015568.1	13080	0	0	0
1080_NC_015568.1	13080	0	0	0
1081_NC_015568.1	13080	0	0	0
1082_NC_015568.1	13080	0	0	0
1083_NC_015568.1	13080	0	0	0
1084_NC_015568.1	13080	0	0	0
1085_NC_015568.1	3008	0	0	0
NC_009603.1	9960	0	0	0
1086_NC_015568.1	13080	0	0	0
1087_NC_015568.1	13080	0	0	0
1088_NC_015568.1	10245	0	0	0
NC_009604.1	2760	0	0	0
1089_NC_015568.1	13080	0	0	0
1090_NC_015568.1	13080	0	0	0
1091_NC_015568.1	13080	0	0	0
1092_NC_015568.1	5382	0	0	0
NC_009551.1	7620	0	0	0
1093_NC_015568.1	13080	0	0	0
1094_NC_015568.1	13080	0	0	0
1095_NC_015568.1	9469	0	0	0
NC_009554.1	3540	0	0	0
1096_NC_015568.1	13080	0	0	0
1097_NC_015568.1	13080	0	0	0
1098_NC_015568.1	4959	0	0	0
NC_009540.1	8040	0	0	0
1099_NC_015568.1	13080	0	0	0
1100_NC_015568.1	13080	0	0	0
1101_NC_015568.1	13080	0	0	0
1102_NC_015568.1	2622	0	0	0
NC_009541.1	10380	0	0	0
1103_NC_015568.1	13080	0	0	0
1104_NC_015568.1	6279	0	0	0
NC_009542.2	6720	0	0	0
1105_NC_015568.1	13080	0	0	0
1106_NC_015568.1	13080	0	0	0
1107_NC_015568.1	1105	0	0	0
NC_009543.1	11880	0	0	0
1108_NC_015568.1	13080	0	0	0
1109_NC_015568.1	13080	0	0	0
1110_NC_015568.1	6480	0	0	0
NC_009526.1	6540	0	0	0
1111_NC_015568.1	13080	0	0	0
1112_NC_015568.1	13080	0	0	0
1113_NC_015568.1	11164	0	0	0
NC_009531.1	1800	0	0	0
1114_NC_015568.1	13080	0	0	0
1115_NC_015568.1	13080	0	0	0
1116_NC_015568.1	13080	0	0	0
1117_NC_015568.1	5174	0	0	0
NC_009514.1	7800	0	0	0
1118_NC_015568.1	13080	0	0	0
1119_NC_015568.1	13080	0	0	0
1120_NC_015568.1	13061	0	0	0
NC_009447.1	13020	0	0	0
1122_NC_015568.1	13080	0	0	0
1123_NC_015568.1	13080	0	0	0
1124_NC_015568.1	13080	0	0	0
1125_NC_015568.1	154	0	0	0
NC_009382.1	12840	0	0	0
1126_NC_015568.1	13080	0	0	0
1127_NC_015568.1	12840	0	0	0
NC_009333.1	180	0	0	0
1128_NC_015568.1	13080	0	0	0
1129_NC_015568.1	13080	0	0	0
1130_NC_015568.1	13080	0	0	0
1131_NC_015568.1	13080	0	0	0
1132_NC_015568.1	13080	0	0	0
1133_NC_015568.1	13080	0	0	0
1134_NC_015568.1	13080	0	0	0
1135_NC_015568.1	13080	0	0	0
1136_NC_015568.1	13080	0	0	0
1137_NC_015568.1	13080	0	0	0
1138_NC_015568.1	6989	0	0	0
NC_009334.1	6000	0	0	0
1139_NC_015568.1	13080	0	0	0
1140_NC_015568.1	13080	0	0	0
1141_NC_015568.1	13080	0	0	0
1142_NC_015568.1	13080	0	0	0
1143_NC_015568.1	13080	0	0	0
1144_NC_015568.1	13080	0	0	0
1145_NC_015568.1	13080	0	0	0
1146_NC_015568.1	13080	0	0	0
1147_NC_015568.1	13080	0	0	0
1148_NC_015568.1	13080	0	0	0
1149_NC_015568.1	13080	0	0	0
1150_NC_015568.1	13080	0	0	0
1151_NC_015568.1	9804	0	0	0
NC_009232.2	3180	0	0	0
1152_NC_015568.1	13080	0	0	0
1153_NC_015568.1	13080	0	0	0
1154_NC_015568.1	13080	0	0	0
1155_NC_015568.1	152	0	0	0
NC_009234.1	12840	0	0	0
1156_NC_015568.1	13080	0	0	0
1157_NC_015568.1	9821	0	0	0
NC_009236.1	3180	0	0	0
1158_NC_015568.1	13080	0	0	0
1159_NC_015568.1	13080	0	0	0
1160_NC_015568.1	7350	0	0	0
NC_009237.1	5640	0	0	0
1161_NC_015568.1	13080	0	0	0
1162_NC_015568.1	13080	0	0	0
1163_NC_015568.1	5646	0	0	0
NC_009127.1	7320	0	0	0
1164_NC_015568.1	13080	0	0	0
1165_NC_015568.1	13080	0	0	0
1166_NC_015568.1	13080	0	0	0
1167_NC_015568.1	13080	0	0	0
1168_NC_015568.1	13080	0	0	0
1169_NC_015568.1	13080	0	0	0
1170_NC_015568.1	13080	0	0	0
1171_NC_015568.1	13080	0	0	0
1172_NC_015568.1	13080	0	0	0
1173_NC_015568.1	13080	0	0	0
1174_NC_015568.1	13080	0	0	0
1175_NC_015568.1	13080	0	0	0
1176_NC_015568.1	13080	0	0	0
1177_NC_015568.1	13080	0	0	0
1178_NC_015568.1	13080	0	0	0
1179_NC_015568.1	13080	0	0	0
1180_NC_015568.1	13080	0	0	0
1181_NC_015568.1	13080	0	0	0
1182_NC_015568.1	13080	0	0	0
1183_NC_015568.1	13080	0	0	0
1184_NC_015568.1	13080	0	0	0
1185_NC_015568.1	13080	0	0	0
1186_NC_015568.1	66	0	0	0
NC_009014.1	12900	0	0	0
1187_NC_015568.1	13080	0	0	0
1188_NC_015568.1	13080	0	0	0
1189_NC_015568.1	6385	0	0	0
NC_009015.1	6600	0	0	0
1190_NC_015568.1	13080	0	0	0
1191_NC_015568.1	13080	0	0	0
1192_NC_015568.1	13080	0	0	0
1193_NC_015568.1	13080	0	0	0
1194_NC_015568.1	13080	0	0	0
1195_NC_015568.1	415	0	0	0
NC_009016.1	12600	0	0	0
1196_NC_015568.1	13080	0	0	0
1197_NC_015568.1	12517	0	0	0
NC_009018.1	480	0	0	0
1198_NC_015568.1	13080	0	0	0
1199_NC_015568.1	13080	0	0	0
1200_NC_015568.1	11888	0	0	0
NC_008717.1	1080	0	0	0
1201_NC_015568.1	13080	0	0	0
1202_NC_015568.1	13080	0	0	0
1203_NC_015568.1	9175	0	0	0
NC_008720.1	3840	0	0	0
1204_NC_015568.1	13080	0	0	0
1205_NC_015568.1	13080	0	0	0
1206_NC_015568.1	13080	0	0	0
1207_NC_015568.1	13080	0	0	0
1208_NC_015568.1	13080	0	0	0
1209_NC_015568.1	913	0	0	0
NC_008721.2	12060	0	0	0
1210_NC_015568.1	13080	0	0	0
1211_NC_015568.1	10879	0	0	0
NC_008722.1	2100	0	0	0
1212_NC_015568.1	13080	0	0	0
1213_NC_015568.1	13080	0	0	0
1214_NC_015568.1	13080	0	0	0
1215_NC_015568.1	2080	0	0	0
NC_008723.1	10920	0	0	0
1216_NC_015568.1	13080	0	0	0
1217_NC_015568.1	13080	0	0	0
1218_NC_015568.1	6961	0	0	0
NC_008695.1	6000	0	0	0
1219_NC_015568.1	13080	0	0	0
1220_NC_015568.1	13080	0	0	0
1221_NC_015568.1	10111	0	0	0
NC_008694.1	2880	0	0	0
1222_NC_015568.1	13080	0	0	0
1223_NC_015568.1	13080	0	0	0
1224_NC_015568.1	9524	0	0	0
NC_008689.1	3480	0	0	0
1225_NC_015568.1	13080	0	0	0
1226_NC_015568.1	13080	0	0	0
1227_NC_015568.1	13080	0	0	0
1228_NC_015568.1	2137	0	0	0
NC_008617.1	10860	0	0	0
1229_NC_015568.1	13080	0	0	0
1230_NC_015568.1	13080	0	0	0
1231_NC_015568.1	7041	0	0	0
NC_008583.1	5940	0	0	0
1232_NC_015568.1	13080	0	0	0
1233_NC_015568.1	13080	0	0	0
1234_NC_015568.1	11028	0	0	0
NC_008584.1	1980	0	0	0
1235_NC_015568.1	13080	0	0	0
1236_NC_015568.1	13080	0	0	0
1237_NC_015568.1	13080	0	0	0
1238_NC_015568.1	13080	0	0	0
1239_NC_015568.1	13080	0	0	0
1240_NC_015568.1	13080	0	0	0
1241_NC_015568.1	13080	0	0	0
1242_NC_015568.1	13080	0	0	0
1243_NC_015568.1	13080	0	0	0
1244_NC_015568.1	13080	0	0	0
1245_NC_015568.1	13080	0	0	0
1246_NC_015568.1	6512	0	0	0
NC_008562.1	6480	0	0	0
1247_NC_015568.1	13080	0	0	0
1248_NC_015568.1	13080	0	0	0
1249_NC_015568.1	13080	0	0	0
1250_NC_015568.1	13080	0	0	0
1251_NC_015568.1	13080	0	0	0
1252_NC_015568.1	13080	0	0	0
1253_NC_015568.1	13080	0	0	0
1254_NC_015568.1	13080	0	0	0
1255_NC_015568.1	13080	0	0	0
1256_NC_015568.1	13080	0	0	0
1257_NC_015568.1	13080	0	0	0
1258_NC_015568.1	11749	0	0	0
NC_008464.1	1260	0	0	0
1259_NC_015568.1	13080	0	0	0
1260_NC_015568.1	13080	0	0	0
1261_NC_015568.1	13080	0	0	0
1262_NC_015568.1	13080	0	0	0
1263_NC_015568.1	6658	0	0	0
NC_008376.2	6360	0	0	0
1264_NC_015568.1	13080	0	0	0
1265_NC_015568.1	13080	0	0	0
1266_NC_015568.1	2163	0	0	0
NC_008370.1	10800	0	0	0
1267_NC_015568.1	13080	0	0	0
1268_NC_015568.1	6630	0	0	0
NC_008371.1	6360	0	0	0
1269_NC_015568.1	13080	0	0	0
1270_NC_015568.1	8013	0	0	0
NC_008363.1	4980	0	0	0
1271_NC_015568.1	13080	0.0194122	0.0194122	0.019039
1272_NC_015568.1	10478	0	0	0
NC_008364.1	2520	0	0	0
1273_NC_015568.1	13080	0	0	0
1274_NC_015568.1	10937	0	0	0
NC_008367.1	2040	0	0	0
1275_NC_015568.1	13080	0	0	0
1276_NC_015568.1	13080	0	0	0
1277_NC_015568.1	12738	0	0	0
NC_008296.2	240	0	0	0
1278_NC_015568.1	13080	0	0	0
1279_NC_015568.1	13080	0	0	0
1280_NC_015568.1	13080	0	0	0
1281_NC_015568.1	13080	0	0	0
1282_NC_015568.1	13080	0	0	0
1283_NC_015568.1	13080	0	0	0
1284_NC_015568.1	13080	0	0	0
1285_NC_015568.1	13080	0	0	0
1286_NC_015568.1	13080	0	0	0
1287_NC_015568.1	13080	0	0	0
1288_NC_015568.1	13080	0	0	0
1289_NC_015568.1	13080	0	0	0
1290_NC_015568.1	13080	0	0	0
1291_NC_015568.1	7020	0	0	0
NC_008210.1	6000	0	0	0
1292_NC_015568.1	13080	0	0	0
1293_NC_015568.1	13080	0	0	0
1294_NC_015568.1	13080	0	0	0
1295_NC_015568.1	13080	0	0	0
1296_NC_015568.1	13080	0	0	0
1297_NC_015568.1	13080	0	0	0
1298_NC_015568.1	13080	0	0	0
1299_NC_015568.1	13080	0	0	0
1300_NC_015568.1	13080	0	0	0
1301_NC_015568.1	13080	0	0	0
1302_NC_015568.1	13080	0	0	0
1303_NC_015568.1	13080	0	0	0
1304_NC_015568.1	13080	0	0	0
1305_NC_015568.1	13080	0	0	0
1306_NC_015568.1	13080	0	0	0
1307_NC_015568.1	13080	0	0	0
1308_NC_015568.1	13080	0	0	0
1309_NC_015568.1	3441	0	0	0
NC_008211.1	9540	0	0	0
1310_NC_015568.1	13080	0	0	0
1311_NC_015568.1	13080	0	0	0
1312_NC_015568.1	13080	0	0	0
1313_NC_015568.1	13080	0	0	0
1314_NC_015568.1	13080	0	0	0
1315_NC_015568.1	13080	0	0	0
1316_NC_015568.1	13080	0	0	0
1317_NC_015568.1	13080	0	0	0
1318_NC_015568.1	13080	0	0	0
1319_NC_015568.1	13080	0	0	0
1320_NC_015568.1	13080	0	0	0
1321_NC_015568.1	13080	0	0	0
1322_NC_015568.1	13080	0	0	0
1323_NC_015568.1	13080	0	0	0
1324_NC_015568.1	13080	0	0	0
1325_NC_015568.1	13080	0	0	0
1326_NC_015568.1	2039	0	0	0
NC_008198.1	10980	0	0	0
1327_NC_015568.1	13080	0	0	0
1328_NC_015568.1	13080	0	0	0
1329_NC_015568.1	13080	0	0	0
1330_NC_015568.1	13080	0	0	0
1331_NC_015568.1	1194	0	0	0
NC_008199.1	11820	0	0	0
1332_NC_015568.1	13080	0	0	0
1333_NC_015568.1	13080	0	0	0
1334_NC_015568.1	13080	0	0	0
1335_NC_015568.1	13080	0	0	0
1336_NC_015568.1	4919	0	0	0
NC_008200.1	8100	0	0	0
1337_NC_015568.1	13080	0	0	0
1338_NC_015568.1	13080	0	0	0
1339_NC_015568.1	13080	0	0	0
1340_NC_015568.1	13080	0	0	0
1341_NC_015568.1	4367	0	0	0
NC_008204.1	8640	0	0	0
1342_NC_015568.1	13080	0	0	0
1343_NC_015568.1	13080	0	0	0
1344_NC_015568.1	13080	0	0	0
1345_NC_015568.1	13080	0	0	0
1346_NC_015568.1	6228	0	0	0
NC_008205.1	6780	0	0	0
1347_NC_015568.1	13080	0	0	0
1348_NC_015568.1	13080	0	0	0
1349_NC_015568.1	13080	0	0	0
1350_NC_015568.1	10672	0	0	0
NC_008195.1	2340	0	0	0
1351_NC_015568.1	13080	0	0	0
1352_NC_015568.1	13080	0	0	0
1353_NC_015568.1	13080	0	0	0
1354_NC_015568.1	13080	0	0	0
1355_NC_015568.1	13080	0	0	0
1356_NC_015568.1	2914	0	0	0
NC_008196.1	10080	0	0	0
1357_NC_015568.1	13080	0	0	0
1358_NC_015568.1	13080	0	0	0
1359_NC_015568.1	13080	0	0	0
1360_NC_015568.1	7532	0	0	0
NC_008197.1	5460	0	0	0
1361_NC_015568.1	13080	0	0	0
1362_NC_015568.1	13080	0	0	0
1363_NC_015568.1	13080	0	0	0
1364_NC_015568.1	13080	0	0	0
1365_NC_015568.1	10647	0	0	0
NC_008203.1	2340	0	0	0
1366_NC_015568.1	13080	0	0	0
1367_NC_015568.1	13080	0	0	0
1368_NC_015568.1	13080	0	0	0
1369_NC_015568.1	10467	0	0	0
NC_008207.1	2520	0	0	0
1370_NC_015568.1	13080	0	0	0
1371_NC_015568.1	13080	0	0	0
1372_NC_015568.1	13080	0	0	0
1373_NC_015568.1	13080	0	0	0
1374_NC_015568.1	13080	0	0	0
1375_NC_015568.1	13080	0	0	0
1376_NC_015568.1	13080	0	0	0
1377_NC_015568.1	13080	0	0	0
1378_NC_015568.1	13080	0	0	0
1379_NC_015568.1	13080	0	0	0
1380_NC_015568.1	13080	0	0	0
1381_NC_015568.1	7366	0	0	0
NC_008193.1	5640	0	0	0
1382_NC_015568.1	13080	0	0	0
1383_NC_015568.1	11785	0	0	0
NC_008194.1	1200	0	0	0
1384_NC_015568.1	13080	0	0	0
1385_NC_015568.1	13080	0	0	0
1386_NC_015568.1	13080	0	0	0
1387_NC_015568.1	13080	0	0	0
1388_NC_015568.1	13080	0	0	0
1389_NC_015568.1	7883	0	0	0
NC_008208.1	5100	0	0	0
1390_NC_015568.1	13080	0	0	0
1391_NC_015568.1	13080	0	0	0
1392_NC_015568.1	13080	0	0	0
1393_NC_015568.1	13080	0	0	0
1394_NC_015568.1	13080	0	0	0
1395_NC_015568.1	13080	0	0	0
1396_NC_015568.1	13080	0	0	0
1397_NC_015568.1	13080	0	0	0
1398_NC_015568.1	13080	0	0	0
1399_NC_015568.1	13080	0	0	0
1400_NC_015568.1	13080	0	0	0
1401_NC_015568.1	12495	0	0	0
NC_007967.1	480	0	0	0
1402_NC_015568.1	13080	0	0	0
1403_NC_015568.1	13080	0	0	0
1404_NC_015568.1	11554	0	0	0
NC_007917.1	1440	0	0	0
1405_NC_015568.1	13080	0	0	0
1406_NC_015568.1	13080	0	0	0
1407_NC_015568.1	13080	0	0	0
1408_NC_015568.1	12645	0	0	0
NC_007924.1	360	0	0	0
1409_NC_015568.1	13080	0	0	0
1410_NC_015568.1	13080	0	0	0
1411_NC_015568.1	11719	0	0	0
NC_007902.1	1260	0	0	0
1412_NC_015568.1	13080	0	0	0
1413_NC_015568.1	13080	0	0	0
1414_NC_015568.1	13080	0	0	0
1415_NC_015568.1	11662	0	0	0
NC_007804.2	1320	0	0	0
1416_NC_015568.1	13080	0	0	0
1417_NC_015568.1	13080	0	0	0
1418_NC_015568.1	11624	0	0	0
NC_007805.1	1380	0	0	0
1419_NC_015568.1	13080	0	0	0
1420_NC_015568.1	13080	0	0	0
1421_NC_015568.1	11659	0	0	0
NC_007806.1	1320	0	0	0
1422_NC_015568.1	13080	0	0	0
1423_NC_015568.1	13080	0	0	0
1424_NC_015568.1	13080	0	0	0
1425_NC_015568.1	2439	0	0	0
NC_007807.1	10560	0	0	0
1426_NC_015568.1	13080	0	0	0
1427_NC_015568.1	13080	0	0	0
1428_NC_015568.1	6645	0	0	0
NC_007808.1	6360	0	0	0
1429_NC_015568.1	13080	0	0	0
1430_NC_015568.1	13080	0	0	0
1431_NC_015568.1	13080	0	0	0
1432_NC_015568.1	4039	0	0	0
NC_007809.1	8940	0	0	0
1433_NC_015568.1	13080	0	0	0
1434_NC_015568.1	13080	0	0	0
